Epoch    Height
  496866          -9.494
  496867          -9.342
  496868          -9.274
  496869          -9.648
  496870          -9.983
  496871          -9.777
  496872          -9.947
  496873          -9.981
  496874         -10.185
  496875          -9.775
  496876          -9.571
  496877          -9.627
  496878          -9.364
  496879          -9.410
  496880          -9.335
  496881          -9.061
  496882          -9.136
  496883          -9.064
  496884          -8.913
  496885          -9.184
  496886          -9.441
  496887          -9.314
  496888          -9.316
  496889          -9.417
  496890          -9.488
  496891          -9.533
  496892          -9.431
  496893          -9.665
  496894         -10.075
  496895         -10.157
  496896         -10.636
  496897         -10.491
  496898         -10.465
  496899         -10.650
  496900         -10.738
  496901         -10.059
  496902          -9.768
  496903          -9.851
  496904          -9.828
  496905          -9.590
  496906          -8.912
  496907          -9.396
  496908          -9.594
  496909          -9.413
  496910          -9.318
  496911          -9.188
  496912          -9.402
  496913         -10.043
  496914         -11.034
  496915         -10.560
  496916          -9.947
  496917          -9.536
  496918          -9.556
  496919          -9.948
  496920         -10.194
  496921         -10.028
  496922         -10.202
  496923         -10.046
  496924          -9.847
  496925         -10.103
  496926         -10.095
  496927          -9.853
  496928         -10.078
  496929         -10.142
  496930         -10.273
  496931         -10.470
  496932         -10.344
  496933          -9.972
  496934          -9.825
  496935         -10.144
  496936         -10.358
  496937         -10.372
  496938          -9.908
  496939          -9.883
  496940          -9.864
  496941          -9.932
  496942          -9.489
  496943          -9.484
  496944          -9.651
  496945          -9.810
  496946         -10.265
  496947         -10.432
  496948         -10.586
  496949         -10.369
  496950         -10.099
  496951         -10.268
  496952         -10.062
  496953         -10.037
  496954          -9.962
  496955          -9.582
  496956          -9.634
  496957          -9.063
  496958          -8.929
  496959          -9.393
  496960          -9.561
  496961          -9.432
  496962          -9.361
  496963         -10.091
  496964         -10.514
  496965         -10.345
  496966         -10.091
  496967         -10.392
  496968         -10.006
  496969         -10.326
  496970         -10.211
  496971         -10.052
  496972          -9.086
  496973          -9.253
  496974          -9.162
  496975          -8.596
  496976          -8.484
  496977          -8.036
  496978          -7.807
  496979          -8.018
  496980          -8.467
  496981          -7.359
  496982          -7.112
  496983          -8.744
  496984          -6.433
  496985          -6.538
  496986          -6.433
  496987          -6.522
  496988          -8.695
  496989          -8.698
  496990          -8.527
  496991          -9.253
  496992          -9.038
  496993          -8.308
  496994          -8.459
  496995          -8.419
  496996          -8.285
  496997          -9.620
  496998          -5.936
  496999          -6.179
  497000          -7.073
  497001          -8.839
  497002         -10.467
  497003         -10.290
  497004         -10.907
  497005         -11.687
  497006         -11.905
  497007         -11.752
  497008         -11.634
  497009         -11.226
  497010         -10.743
  497011         -10.166
  497012          -9.706
  497013          -9.608
  497014         -10.067
  497015         -10.365
  497016         -10.830
  497017         -10.825
  497018         -10.736
  497019         -10.709
  497020         -10.007
  497021         -10.475
  497022         -10.591
  497023         -10.693
  497024         -11.439
  497025         -10.855
  497026         -10.742
  497027         -10.678
  497028         -11.566
  497029         -11.820
  497030         -11.534
  497031         -10.939
  497032         -10.735
  497033         -10.477
  497034         -10.087
  497035          -9.865
  497036          -8.739
  497037          -8.359
  497038         -10.421
  497039         -11.393
  497040         -12.308
  497041         -12.101
  497042         -13.556
  497043         -11.932
  497044         -11.178
  497045         -10.676
  497046          -9.382
  497047          -9.631
  497048         -10.275
  497049         -10.479
  497050         -10.887
  497051         -11.727
  497052         -11.562
  497053         -11.031
  497054         -11.956
  497055         -12.222
  497056         -11.260
  497057         -11.698
  497058         -11.340
  497059         -10.049
  497060          -9.496
  497061          -9.119
  497062          -9.486
  497063         -10.284
  497064         -10.961
  497065          -9.951
  497066         -10.329
  497067          -9.797
  497068          -9.257
  497069         -11.175
  497070         -11.245
  497071         -11.428
  497072         -10.239
  497073         -10.648
  497074         -10.782
  497075         -10.226
  497076         -10.052
  497077         -10.790
  497078         -11.101
  497079         -10.909
  497080         -11.539
  497081         -11.611
  497082         -11.780
  497083         -11.332
  497084         -12.705
  497085         -12.040
  497086         -11.554
  497087         -11.573
  497088         -11.385
  497089         -10.931
  497090         -10.635
  497091         -10.582
  497092         -10.626
  497093         -10.634
  497094         -11.477
  497095         -11.133
  497096         -10.875
  497097         -10.310
  497098         -10.480
  497099         -10.418
  497100         -10.220
  497101          -9.946
  497102          -9.909
  497103         -10.043
  497104         -10.304
  497105         -10.776
  497106         -11.298
  497107         -11.482
  497108         -11.534
  497109         -11.230
  497110         -10.386
  497111         -10.566
  497112         -10.505
  497113         -10.640
  497114         -10.522
  497115         -10.569
  497116         -10.448
  497117         -10.534
  497118         -10.386
  497119         -10.633
  497120         -10.613
  497121         -10.787
  497122         -11.046
  497123         -11.150
  497124         -10.915
  497125         -10.840
  497126         -10.728
  497127         -10.940
  497128         -10.958
  497129         -11.083
  497130         -10.888
  497131         -11.091
  497132         -11.230
  497133         -11.310
  497134         -11.556
  497135         -11.583
  497136         -11.403
  497137         -11.129
  497138         -11.110
  497139         -10.451
  497140         -10.828
  497141         -10.831
  497142         -10.906
  497143         -10.933
  497144         -11.090
  497145         -11.336
  497146         -10.954
  497147         -10.868
  497148         -10.836
  497149         -10.640
  497150         -10.877
  497151         -10.951
  497152         -10.784
  497153         -11.103
  497154         -11.216
  497155         -10.948
  497156         -10.841
  497157         -10.713
  497158         -10.591
  497159         -10.564
  497160         -10.377
  497161         -10.507
  497162         -10.451
  497163         -10.503
  497164         -10.645
  497165         -10.800
  497166         -10.851
  497167         -10.694
  497168         -10.837
  497169         -10.923
  497170         -10.847
  497171         -10.663
  497172         -10.621
  497173         -10.722
  497174         -10.777
  497175         -10.765
  497176         -10.904
  497177         -10.931
  497178         -10.996
  497179         -10.978
  497180         -10.865
  497181         -10.816
  497182         -10.522
  497183         -10.657
  497184         -10.812
  497185         -10.953
  497186         -10.912
  497187         -11.015
  497188         -11.149
  497189         -10.885
  497190         -10.781
  497191         -10.806
  497192         -10.736
  497193         -10.754
  497194         -10.715
  497195         -10.496
  497196         -10.374
  497197         -10.323
  497198         -10.400
  497199         -10.300
  497200         -10.550
  497201         -10.764
  497202         -10.787
  497203         -10.640
  497204         -10.518
  497205         -10.336
  497206         -10.280
  497207         -10.479
  497208         -10.331
  497209         -10.442
  497210         -10.380
  497211         -10.959
  497212         -10.972
  497213         -11.059
  497214         -10.908
  497215         -10.798
  497216         -10.852
  497217         -10.974
  497218         -10.809
  497219         -11.063
  497220         -11.056
  497221         -10.993
  497222         -10.848
  497223         -10.488
  497224         -10.685
  497225         -11.206
  497226         -11.260
  497227         -11.052
  497228         -10.779
  497229         -10.800
  497230         -11.155
  497231         -11.259
  497232         -10.993
  497233         -10.612
  497234         -10.356
  497235         -10.184
  497236         -10.183
  497237         -10.599
  497238         -10.366
  497239         -10.437
  497240         -10.677
  497241         -10.634
  497242         -10.578
  497243         -10.457
  497244         -10.744
  497245         -10.680
  497246         -10.836
  497247         -10.942
  497248         -11.234
  497249         -11.158
  497250         -10.721
  497251         -10.614
  497252         -10.716
  497253         -10.556
